,categories,seedwords,words,rseeds
27,horror,"['distraught', 'malice', 'emotion']","['raw_emotion', 'loathing', 'malice', 'concern', 'emotion', 'anger', 'apprehension', 'grief', 'sorrow', 'conflicting_emotions', 'regret', 'melancholy', 'emotions', 'pained', 'many_emotions', 'determination', 'mockery', 'bitterness', 'other_emotions', 'bravado', 'helplessness', 'hopefulness', 'skepticism', 'smugness', 'hatred', 'vulnerability', 'disappointment', 'weariness', 'expression', 'disdain', 'tenderness', 'other_emotion', 'pity', 'conviction', 'guilt', 'uneasiness', 'fury', 'fierceness', 'recognition', 'dislike', 'sympathy', 'trepidation', 'countenance', 'despair', 'unhappiness', 'blankness', 'distrust', 'deep_sadness', 'empathy', 'sadness', 'remorse', 'longing', 'betrayal', 'sincerity', 'uncertainty', 'anguish', 'fear', 'contempt', 'arrogance', 'distraught', 'horror', 'animosity', 'jealously', 'resentment', 'aggression', 'indifference', 'menace', 'insecurity', 'harshness', 'compassion', 'genuine_concern', 'scorn', 'rage', 'hostility', 'calmness', 'wariness', 'accusation', 'so_many_emotions', 'desperation']","[28, 20, 37]"
28,swearing_terms,"['shit', 'screwed', 'damned']","['screw', 'crap', 'fucking', 'shit', 'screwed', 'sht', 'swearing_terms', 'bullshit', 'stupid', 'damned', 'damn', 'hell', 'swear', 'bitch', 'bastard', 'fucked', 'fuck']","[16, 6, 14]"
29,leisure,"['play', 'partied', 'pastime']","['gta', 'few_games', 'monopoly', 'volleyball', 'pastime', 'wrestling', 'volley_ball', 'practice', 'laser_tag', 'card_games', 'netball', 'leisure', 'other_games', 'many_games', 'games', 'soccer', 'bowling', 'game', 'air_hockey', 'footy', 'played', 'little_game', 'surfing', 'play', 'hockey', 'videogames', 'fifa', 'lacrosse', 'video_games', 'sing', 'drinking_game', 'cod', 'partied', 'playing', 'computer_games', 'beer_pong', 'mario_kart', 'beach_volleyball', 'party', 'board_games', 'dances', 'dance', 'playing_games', 'favorite_game', 'call_of_duty', 'football']","[13, 24, 34]"
30,suffering,"['worse', 'grievous', 'exhaustion']","['aftermath', 'beating', 'endured', 'worsened', 'exhausted', 'heaviness', 'death', 'beatings', 'ordeal', 'grief', 'tiredness', 'regret', 'dizziness', 'struggle', 'illness', 'sick', 'hallucinations', 'hopelessness', 'dehydration', 'nightmares', 'onslaught', 'withdrawal', 'panic', 'sleep_deprivation', 'humiliation', 'unbearable', 'lessened', 'little_sleep', 'agonizing', 'paranoia', 'blood_loss', 'unbearable_pain', 'trauma', 'grievous', 'aching', 'torture', 'weariness', 'somehow', 'feeling', 'emotional_pain', 'weakening', 'too_much_pain', 'worse', 'crippled', 'guilt', 'harder', 'turmoil', 'exhaustion', 'migraine', 'claustrophobia', 'numbness', 'suffered', 'delirious', 'worsen', 'devastation', 'heartache', 'stronger', 'severe', 'despair', 'hunger', 'own_pain', 'strain', 'dying', 'collapse', 'pain', 'sleepless_night', 'stress', 'restlessness', 'misery', 'fever', 'suffering', 'weakened', 'dread', 'numb', 'worst', 'physically', 'nausea', 'excruciating_pain', 'anguish', 'painful', 'fear', 'loneliness', 'endure', 'side_effects', 'headache', 'torment', 'headaches', 'adrenaline_rush', 'effects', 'physical_pain', 'weak', 'more_pain', 'weary', 'anxiety', 'inevitable', 'hypothermia', 'brink', 'adrenaline', 'starvation', 'drowsiness', 'cramps', 'pains', 'ache', 'exertion', 'migraines', 'paralysis', 'result', 'vomiting', 'depression', 'insomnia', 'excruciating', 'extreme_pain', 'agony', 'fatigue', 'aches', 'enduring', 'weaker', 'more_energy', 'fainting', 'dull_ache', 'dizzy', 'sickness']","[16, 15, 47]"
31,royalty,"['duchess', 'imperial', 'pampered']","['empress', 'kadir', 'leopold', 'honorable', 'befitting', 'propriety', 'betrothal', 'villiers', 'merchant', 'heiress', 'crown_prince', 'servant', 'cersei', 'royalty', 'leicester', 'ladyship', 'pampered', 'duke', 'unmarried', 'chairman', 'betrothed', 'marquess', 'merton', 'wolffeton', 'governess', 'insistence', 'countess', 'good_fortune', 'marquise', 'daresay', 'dowager', 'doubtless', 'senator', 'duchess', 'successor', 'joffrey', 'baron', 'viscount', 'beaumont', 'dowry', 'commoner', 'sir_gerald', 'lady_clarice', 'roberta', 'isidore', 'squire', 'sultan', 'wed', 'bridegroom', 'malverne', 'mayne', 'lordship', 'blanche', 'hormuze', 'respectable', 'consort', 'noble', 'imperial', 'emperor', 'ardmore', 'priss', 'lisette', 'magdalene', 'belleterre', 'acirceurooeligit', 'griselda', 'honourable', 'motherinlaw', 'tyrion', 'mistress', 'laird', 'nobleman', 'mrs_grope', 'ormond', 'jemma', 'nobility', 'earl']","[22, 51, 87]"
32,wealthy,"['invest', 'finance', 'fame']","['taxes', 'funds', 'good_money', 'most_money', 'invested', 'deals', 'fortune', 'as_much_money', 'income', 'qualifications', 'profits', 'wealthy', 'owning', 'real_job', 'sales', 'popularity', 'promote', 'industry', 'luxuries', 'charity', 'stardom', 'real_estate', 'prestige', 'potential', 'dream_job', 'music_industry', 'charities', 'ambitions', 'lifestyle', 'commitment', 'independence', 'modeling', 'opportunities', 'better_future', 'more_money', 'talent', 'music_business', 'life_style', 'fame', 'trade', 'scholarships', 'profit', 'limelight', 'millions_of_dollars', 'reputations', 'funding', 'good_reputation', 'money', 'publicity', 'finance', 'upper_class', 'community', 'boast', 'companies', 'gamble', 'schooling', 'billionaire', 'investing', 'education', 'investment', 'achievements', 'invest', 'bankrupt', 'music_career', 'qualify', 'expenses', 'rich_parents', 'allowances', 'wealth', 'hardwork', 'profession', 'connections', 'privileges', 'career', 'hard_work', 'social_status', 'sponsors', 'fund']","[74, 10, 62]"
33,tourism,"['cultural', 'culture', 'western']","['native_americans', 'properties', 'renowned', 'tourism', 'cultural', 'folklore', 'heritage', 'inclusion', 'western', 'economy', 'politics', 'religions', 'culture', 'political', 'equality', 'attributes', 'societies', 'agriculture', 'individual', 'scholar', 'modern_world', 'different_cultures', 'representation', 'yagya', 'development', 'architecture', 'spiritual', 'upper_class', 'community', 'traditions', 'industry', 'profession', 'own_right', 'integrated', 'europeans', 'primarily', 'mythology', 'democracy', 'conventions', 'cultures', 'other_races', 'yog', 'aspects', 'foreigners', 'christianity', 'exceptional', 'warfare', 'diversity', 'concepts', 'traditionally', 'nobility', 'philosophy']","[5, 13, 36]"
34,furniture,"['wardrobe', 'bed', 'office']","['apartment', 'office', 'master_bedroom', 'tiny_room', 'guest_room', 'drawers', 'new_bedroom', 'bedroom', 'suitcase', 'furniture', 'clothes', 'new_room', 'bathroom', 'ensuite', 'sitting_room', 'living_area', 'kitchen', 'dorm', 'small_closet', 'small_room', 'storage_closet', 'wardrobe', 'closet', 'own_bedroom', 'desk', 'loft', 'front_room', 'small_bedroom', 'dressing_table', 'pajamas', 'pyjamas', 'empty_room', 'brothers_room', 'laundry_room', 'vanity', 'next_room', 'suit_case', 'walkin_closet', 'dorm_room', 'bed_room', 'spare_bedroom', 'dresser', 'small_bathroom', 'washroom', 'living_room', 'little_room', 'cot', 'back_room', 'cupboard', 'guest_bedroom', 'upstairs', 'main_room', 'lounge', 'draws', 'cubicle', 'bed']","[43, 42, 2]"
35,school,"['period', 'journalism', 'honor']","['lessons', 'first_project', 'committee', 'suspension', 'degree', 'participate', 'administration', 'elective', 'tutoring', 'the_next_year', 'class_president', 'bachelor', 'history', 'school', 'assignment', 'learning', 'extra_classes', 'exam', 'privilege', 'thesis', 'substitute', 'presentations', 'eighth', 'the_year', 'electives', 'whole_school_year', 'other_subjects', 'final_exam', 'the_month', 'seminar', 'pageant', 'pledge', 'compulsory', 'time_period', 'senior_class', 'journalism', 'graduation_ceremony', 'honour', 'mathematics', 'term', 'production', 'extra_credit', 'the_whole_year', 'community_service', 'honours', 'psychology', 'the_first_year', 'marriage', 'final_test', 'tutored', 'school_board', 'curriculum', 'honors', 'partnership', 'excellence', 'participation', 'group_project', 'presentation', 'mandatory', 'attend', 'evaluation', 'tutor', 'principles', 'teaching', 'partner', 'year', 'the_next_month', 'lab_partner', 'attending', 'sermon', 'major', 'that_year', 'great_honor', 'seventh', 'present', 'art', 'choosing', 'top_students', 'adviser', 'second', 'scholar', 'last_year', 'last_term', 'project', 'requirements', 'school_year', 'valedictorian', 'schooling', 'first_assignment', 'orientation', 'first_year', 'therefore', 'honor', 'education', 'best_student', 'membership', 'service', 'representative', 'this_school_year', 'deadline', 'secondary', 'candidates', 'week', 'tardy', 'requirement', 'top_student', 'subjects', 'subject', 'participating', 'day', 'economics', 'health_class', 'period', 'student_council', 'examinations', 'special_class', 'ap_classes', 'profession', 'high_school_career', 'projects', 'semester', 'selection', 'student', 'awarded', 'this_year', 'apprenticeship', 'sixth', 'best_students', 'the_end_of_the_year']","[62, 24, 27]"
36,magic,"['supernatural', 'casting', 'magic']","['fae', 'manifested', 'possessed', 'fairies', 'sorcerer', 'mages', 'planets', 'casting', 'power', 'spells', 'faeries', 'magicians', 'supernatural', 'spell', 'mage', 'creatures', 'cast', 'mutation', 'sorcerers', 'mortals', 'black_magic', 'dimensions', 'spirit', 'runes', 'magick', 'beings', 'teleportation', 'invisibility', 'enchantment', 'affinity', 'possessing', 'created', 'dark_magic', 'magic', 'auras', 'alchemy', 'illusions', 'sorcery', 'demons', 'other_creatures', 'summoning', 'illusion', 'avatar', 'magical_power', 'abilities', 'portals', 'magics', 'element', 'nature', 'dragons', 'casted', 'witches', 'possess', 'warlocks', 'own_power', 'elements']","[8, 11, 0]"
37,beach,"['tide', 'lifeboat', 'island']","['port', 'mountains', 'tide', 'caves', 'boat', 'coastline', 'mountain', 'the_pacific_ocean', 'marsh', 'sail', 'shoreline', 'cove', 'desert', 'ocean', 'water', 'pond', 'vegetation', 'canyon', 'tower', 'valley', 'south', 'dock', 'shallows', 'small_island', 'jetty', 'gorge', 'beach', 'hills', 'lake', 'island', 'lighthouse', 'slopes', 'ashore', 'docks', 'reef', 'boats', 'loch', 'atlantic', 'riverbed', 'dunes', 'moat', 'warship', 'raft', 'little_island', 'shores', 'ravine', 'cavern', 'oars', 'sands', 'harbour', 'mainland', 'canal', 'jungle', 'fjord', 'land', 'dome', 'ocean_floor', 'waters', 'shore', 'small_lake', 'riverbank', 'lifeboat', 'lagoon', 'tides', 'cliffs', 'surface', 'dark_water', 'harbor', 'swamp', 'ship', 'plains', 'deck', 'creek', 'sea', 'small_boat', 'pacific', 'stream', 'hillside', 'falls', 'east', 'wharf', 'orchard', 'river']","[65, 39, 40]"
38,journalism,"['campaign', 'editorial', 'corporate']","['furthermore', 'operations', 'obtaining', 'organization', 'involvement', 'corporate', 'senate', 'funds', 'council', 'journalism', 'government', 'elections', 'investors', 'editorial', 'implement', 'strategies', 'the_information_alliance', 'undertake', 'trade', 'congress', 'leadership', 'parliament', 'candidate', 'revolution', 'advancement', 'investigation', 'oversee', 'finances', 'coalition', 'testimony', 'negotiations', 'organisation', 'production', 'merit', 'compensation', 'cabal', 'development', 'funding', 'affairs', 'employ', 'election', 'assassination', 'retirement', 'resource', 'expansion', 'endeavor', 'commission', 'scheme', 'associates', 'opposition', 'higher_ups', 'implemented', 'contractor', 'basis', 'obligations', 'democracy', 'association', 'enterprise', 'employment', 'expedition', 'partnership', 'discretion', 'conquest', 'campaign', 'execution', 'strategy', 'empire', 'objectives', 'corporation', 'investment', 'evaluation']","[25, 47, 66]"
39,morning,"['awaken', 'woke', 'everyday']","['awaken', '6_in_the_morning', 'sleep', 'next_morning', 'worst_headache', 'early_morning', 'awake', 'waking', 'horrible_nightmare', 'awoke', 'one_morning', 'awakened', '6am', 'morning', 'saturday_morning', 'everyday', 'sleeping', 'asleep', 'the_next_day', 'woken', 'waken', 'wake', 'monday_morning', 'awoken', 'next_day', 'the_next_morning', 'nightmare', 'wakes', 'long_nap', 'night', 'woke', 'a_few_hours_later', 'pounding_headache']","[6, 24, 28]"
40,banking,"['banking', 'rich', 'money']","['real_estate', 'millionaire', 'billionaires', 'rich_kids', 'taxes', 'life_savings', 'expensive_things', 'funds', 'good_money', 'big_money', 'rich_family', 'most_money', 'extra_cash', 'how_much_money', 'bankrupt', 'budget', 'discount', 'rich_man', 'own_money', 'paychecks', 'fortune', 'as_much_money', 'selling', 'income', 'wealthy', 'little_money', 'cheap', 'middle_class', 'afford', 'rich_parents', 'profit', 'enough_money', 'expenses', 'owning', 'trust_fund', 'millions_of_dollars', 'thousands_of_dollars', 'savings', 'allowance', 'parents_money', 'black_market', 'expensive', 'money', 'tax', 'sell', 'rich', 'bank_accounts', 'bills', 'homeless', 'insurance', 'charities', 'luxuries', 'prostitution', 'so_much_money', 'much_money', 'charity', 'salary', 'job', 'billionaire', 'extra_money', 'jobs', 'rich_people', 'cash', 'bank_account', 'sold', 'rich_kid', 'that_much_money', 'banking', 'college_fund', 'millionaires', 'more_money', 'spoiled']","[0, 4, 1]"
41,social_media,"['status', 'follows', 'bio']","['user', 'social_media', 'character', 'dedication', 'info', 'profiles', 'website', 'follow', 'description', 'bio', 'profile', 'trend', 'antagonist', 'love_interest', 'protagonist', 'oc', 'receives', 'summary', 'credit', 'imagines', 'blog', 'account', 'reference', 'accounts', 'writes', 'goes', 'trends', 'story', 'follows', 'profile_page', 'feature', 'username', 'main_character', 'also', 'follower', 'title', 'votes', 'edits', 'links', 'prompts', 'prompt', 'status', 'works', 'andor', 'usernames', 'facebook_page', 'link']","[12, 10, 5]"
42,exercise,"['activity', 'gym', 'elliptical']","['instructor', 'activity', 'auditorium', 'drills', 'gym', 'practices', 'class', 'tryouts', 'players', 'campus', 'football_field', 'practice', 'treadmills', 'courts', 'science_lab', 'school_gym', 'lunch_hour', 'exercises', 'trainees', 'theatre', 'opening_ceremony', 'academy', 'practise', 'atrium', 'pe', 'routines', 'faculty', 'warm_ups', 'activities', 'unit', 'rally', 'training', 'library', 'production', 'other_classes', 'labs', 'school', 'classes', 'dance_studio', 'coaches', 'gyms', 'other_students', 'stadium', 'classrooms', 'section', 'weight_room', 'courtyard', 'exercise', 'elliptical', 'training_center', 'assembly', 'theater', 'locker_rooms', 'training_room', 'groups', 'town_hall', 'students', 'offices', 'orientation', 'many_students', 'dojo', 'studios', 'soccer_field', 'other_groups', 'gym_class', 'field', 'gymnasium', 'commons']","[52, 42, 57]"
43,night,"['rest', 'gloomy', 'night']","['afternoon', 'early_morning', 'mostly', 'nights', 'night_time', 'evenings', 'good_portion', 'whole_day', 'alone', 'home', 'days', 'the_early_hours_of_the_morning', 'whole', 'morning', 'today', 'whole_night', 'day', 'last', 'entire', 'the_night', 'nighttime', 'summer', 'remainder', 'place', 'the_day', 'rest', 'the_next_day', 'most', 'my_day', 'gloomy', 'that_night', 'night', 'daytime', 'evening']","[2, 5, 11]"
44,kill,"['lair', 'revenge', 'dispose']","['lure', 'aid', 'trap', 'humanity', 'bounty', 'wrath', 'slain', 'dispose', 'realm', 'sacrifice', 'spawn', 'destroying', 'rescuing', 'bait', 'executed', 'beheaded', 'execution', 'destruction', 'death_sentence', 'annihilate', 'traitors', 'slaughter', 'mission', 'allies', 'stake', 'rogues', 'enemy', 'refuge', 'torture', 'hiding', 'own_kind', 'rescue', 'innocents', 'revenge', 'hideout', 'battle', 'overthrow', 'raid', 'exterminate', 'eradicate', 'council', 'assassinate', 'imprison', 'execute', 'downfall', 'own_people', 'traitor', 'defeat', 'tribe', 'destroy', 'enslaved', 'eliminate', 'lair', 'banished', 'attack', 'vengeance', 'hunters', 'clan', 'punishment', 'hunt', 'demon', 'lycans', 'protect', 'avenge', 'underworld', 'slay', 'redemption', 'abandon', 'hell', 'kingdom', 'decoy', 'exile', 'claim', 'kill', 'defeating', 'titans', 'justice', 'killing', 'salvation', 'plotted', 'elders', 'enemies', 'rebellion', 'retribution', 'hydra', 'save', 'demise', 'infiltrate']","[30, 39, 13]"
45,blue_collar_job,"['supermarket', 'maid', 'barista']","['cafu00e9', 'lady', 'clerk', 'till', 'maid', 'supermarket', 'shop', 'diner', 'waitress', 'restaurant', 'customer', 'bakery', 'housekeeper', 'cashier', 'flower_shop', 'blue_collar_job', 'costumer', 'cook', 'employee', 'store', 'boutique', 'grocery_store', 'barista', 'chef']","[10, 3, 22]"
46,art,"['paint', 'depict', 'gothic']","['colourful', 'coloring', 'spray', 'vintage', 'patches', 'antique', 'blue_paint', 'palette', 'colours', 'mould', 'charcoal', 'blank_canvas', 'yellow_paint', 'yellow', 'chipping', 'bright_colours', 'splatters', 'painted', 'decor', 'sculptures', 'dusty', 'stainless_steel', 'carpets', 'fabrics', 'pottery', 'flooring', 'nail_polish', 'design', 'different_colors', 'paint', 'beige', 'purple_paint', 'multi', 'glitter', 'new_coat', 'different_designs', 'colorful', 'stickers', 'white_color', 'graffiti', 'other_colors', 'stains', 'rust', 'mural', 'green_paint', 'art', 'gothic', 'murals', 'clay', 'repainted', 'wall_paper', 'frames', 'polished', 'white_paint', 'only_color', 'chipped', 'red_paint', 'different_colours', 'paint_job', 'bright_colors', 'appliances', 'canvases', 'decorative', 'pink_paint', 'polish', 'black_paint', 'furnishings', 'paints', 'pastels', 'toenails', 'painting', 'other_walls', 'depict', 'blacks', 'pristine', 'rugs', 'canvas', 'designs', 'colors', 'smudges', 'wallpaper', 'dyes', 'dark_colors', 'decoration']","[43, 65, 48]"
