,categories,seedwords,words,rseeds
134,appearance,['lanky'],"['studious', 'crew_cut', 'lanky', 'heavyset', 'brunette', 'closecropped_hair', 'haired', 'balding', 'goatee', 'muscular', 'trim', 'talkative', 'boyishly', 'gaunt', 'unshaven', 'easy_smile', 'medium_height', 'spunky', 'graying_hair', 'silver_hair', 'husky', 'lithe', 'feisty', 'willowy', 'redhead', 'stocky', 'scrawny', 'taciturn', 'slender', 'round_face', 'statuesque', 'genial', 'dark_hair', 'blonde', 'rangy', 'bookish', 'affable', 'stout', 'cherubic', 'bearded', 'green_eyes', 'appearance', 'dapper', 'spry', 'freckle', 'grizzled', 'shaved_head', 'chubby', 'bespectacled', 'dynamo', 'diminutive', 'burly', 'skinny', 'tall', 'petite', 'pudgy', 'spoken', 'bald', 'blond', 'shaggy', 'gawky', 'gangly', 'faced', 'wiry', 'portly', 'midwesterner', 'mustachioed', 'sinewy', 'graying', 'strapping', 'paunchy', 'wizened', 'gregarious', 'boyish', 'garrulous', 'rumpled', 'rotund']",[80]
135,valuable,['investor'],"['bidder', 'warren_e_buffett', 'investment', 'fund_company', 'lender', 'investment_firm', 'institutional_investors', 'buyer', 'asher_b_edelman', 'speculator', 'stockholder', 'goldman_sachs', 'public_company', 'outside_investors', 'financial_institution', 'brokerage_firm', 'investment_company', 'creditor', 'global_crossing', 'conseco', 'internet_company', 'stock', 'brokerage_house', 'mr_icahn', 'investor', 'investment_fund', 'corporate_raider', 't_boone_pickens', 'hedge_fund', 'public_shareholders', 'mr_perelman', 'lazard', 'ipo', 'commercial_bank', 'mr_buffett', 'mr_pickens', 'equity_stake', 'junk_bonds', 'buyout', 'asset', 'shareholder', 'berkshire_hathaway', 'investment_partnership', 'investment_adviser', 'raider', 'institutional_investor', 'acquirer', 'valuable', 'reit', 'mutual_fund', 'warren_buffett', 'fidelity', 'money_manager', 'other_investors', 'goldman', 'investment_banker', 'other_shareholders', 'investment_bank', 'equity', 'investors', 'kemper', 'portfolio', 'large_stake', 'underwriter', 'softbank', 'investor_group', 'mr_zell', 'berkshire', 'portfolio_manager', 'investment_group', '_sachs', 'fund_manager', 'securities', 'arbitrager', 'more_shares', 'forstmann_little']",[15]
136,warmth,['warm'],"['calm', 'warmth', 'soothing', 'lovely', 'cooler', 'soggy', 'snug', 'gentle', 'windy', 'fragrant', 'sunny', 'airy', 'overcast', 'damp', 'icy', 'cozy', 'sweet', 'homey', 'pliable', 'cold', 'presentable', 'crisp', 'mellow', 'wet', 'smoky', 'balmy', 'dry', 'bubbly', 'pleasant', 'serene', 'warmer', 'chill', 'chilly', 'foggy', 'bright', 'sociable', 'hot', 'moist', 'cheerful', 'warm', 'humid', 'frigid', 'cloudy', 'piping', 'sticky', 'unseasonably', 'plump', 'hearty', 'cool', 'quiet']",[45]
137,youth,['young'],"['studious', 'impressionable', 'rebellious', 'aged', 'restless', 'spry', 'teen', 'frail', 'energetic', 'older_men', 'orphaned', 'teenage', 'immature', 'young', 'ager', 'idealistic', 'skinny', 'lonely', 'uneducated', 'youthful', 'unmarried', 'gregarious', 'teens', 'sickly', 'gifted', 'talented', 'youth', 'own_age', 'blond', 'grown', 'handsome', 'agers', 'fearless', 'precocious', 'feisty', 'adolescent', 'childless']",[6]
138,sadness,['discomfort'],"['spasm', 'embarrassment', 'disquiet', 'equanimity', 'regret', 'wariness', 'awkwardness', 'back_pain', 'edginess', 'disorientation', 'homesickness', 'mood_swings', 'agony', 'lethargy', 'misery', 'heartache', 'disgust', 'aches', 'frustrations', 'ennui', 'psychosis', 'stress', 'despondency', 'fatigue', 'distress', 'sadness', 'spasms', 'inactivity', 'distraction', 'feelings', 'empathy', 'hysteria', 'tedium', 'exhilaration', 'anxiety', 'numbness', 'apprehension', 'other_symptoms', 'strong_emotions', 'indecision', 'reticence', 'soreness', 'tightness', 'permanent_damage', 'sickness', 'resentment', 'restlessness', 'angst', 'sting', 'pangs', 'ill_effects', 'revulsion', 'worry', 'frailty', 'forgetfulness', 'malaise', 'strain', 'secondguessing', 'pain', 'perplexity', 'memory_loss', 'exertion', 'twinge', 'disappointment', 'rancor', 'nonchalance', 'nausea', 'illness', 'emotion', 'unpleasantness', 'dizziness', 'fear', 'tentativeness', 'personal_problems', 'inconsistency', 'vulnerability', 'insomnia', 'headache', 'giddiness', 'emotional_pain', 'nerves', 'predicament', 'puzzlement', 'paralysis', 'swelling', 'anxieties', 'claustrophobia', 'trepidation', 'uneasiness', 'stiffness', 'indignation', 'jet_lag', 'headaches', 'exasperation', 'ailment', 'discouragement', 'excruciating_pain', 'burnout', 'selfconsciousness', 'bewilderment', 'helplessness', 'double_vision', 'irritation', 'anguish', 'dread', 'shyness', 'selfdoubt', 'coldness', 'humiliation', 'irritability', 'weariness', 'feeling', 'unhappiness', 'great_pain', 'defensiveness', 'ache', 'tiredness', 'discomfort', 'remorse', 'physical_pain', 'anger', 'queasiness', 'powerlessness', 'grief', 'more_pain', 'sleep_deprivation', 'trauma', 'annoyance', 'impatience', 'impotence', 'bitterness', 'confusion', 'hesitancy', 'boredom', 'hurt', 'insecurity', 'vertigo', 'nervousness', 'severe_pain', 'affliction', 'ambivalence', 'depression', 'selfpity', 'bafflement', 'frustration', 'twinges', 'incredulity', 'elation', 'exhaustion', 'unease', 'agitation', 'apathy', 'ill_will', 'serious_illness']",[13]
139,fun,['dance'],"['contemporary_dance', 'performing', 'folk_dance', 'young_musicians', 'classical_ballet', 'kabuki', 'electronic_music', 'choreographer', 'choreography', 'classical', 'puppetry', 'music', 'drumming', 'young_dancers', 'tango', 'pilobolus', 'audience_participation', 'capoeira', 'dancing', 'fun', 'folk_music', 'acrobatics', 'mime', 'performers', 'performance_art', 'mr_baryshnikov', 'modern_dance', 'flamenco', 'ballet', 'young_performers', 'african_dance', 'ensemble', 'choreographers', 'martial_arts', 'traditional_music', 'dancer', 'waltz', 'troupe', 'storytelling', 'dance', 'samba', 'dances', 'dancers', 'mambo', 'latin_music', 'juggling', 'chinese_opera', 'improvisation']",[2]
140,emotional,['suicidal'],"['impulsive', 'terrified', 'uncontrollable', 'reckless', 'despicable', 'nauseated', 'virulent', 'alcoholic', 'unstable', 'psychosis', 'pathological', 'cruel', 'emotional', 'deranged', 'ostracized', 'comatose', 'shameful', 'incoherent', 'neglectful', 'promiscuous', 'degrading', 'unfaithful', 'disoriented', 'distraught', 'terrifying', 'disloyal', 'eating_disorder', 'stigmatized', 'impotent', 'disturbed', 'neurotic', 'manipulative', 'suicidal_thoughts', 'unwanted', 'hallucinating', 'depressed', 'belligerent', 'traumatic', 'abusive', 'repressed', 'unemployable', 'schizophrenic', 'nau00efve', 'helpless', 'remorseful', 'irrationally', 'insane', 'ignorant', 'uncaring', 'clinically', 'drug_addict', 'vindictive', 'cavalier', 'humiliating', 'hopeless', 'debilitated', 'abnormal', 'sane', 'cowardly', 'habitual', 'naive', 'hysterical', 'treatable', 'addicted', 'irritable', 'psychotic', 'drinking_problem', 'senseless', 'violent', 'prejudiced', 'horrifying', 'despondent', 'brainwashed', 'mental_problems', 'hateful', 'vain', 'vicious', 'incompetent', 'selfish', 'irrational', 'incurable', 'depressive', 'immature', 'antisocial', 'paranoid', 'insecure', 'delusional', 'traumatized', 'ineffectual', 'drugged', 'manic', 'callous', 'demented', 'inhuman', 'unpleasant', 'abuser', 'upsetting', 'debilitating', 'hurtful', 'frightened', 'frightening', 'suicidal']",[1]
141,joy,['relaxation'],"['exercise', 'relax', 'joy', 'loosening', 'vigilance', 'openness', 'relaxing', 'relaxation', 'easing', 'lifting']",[20]
142,affection,['yearning'],"['wholeness', 'passion', 'disillusion', 'melancholy', 'nihilism', 'enlightenment', 'intimations', 'own_sense', 'pathos', 'yearnings', 'wistfulness', 'despair', 'exaltation', 'introspection', 'narcissism', 'domesticity', 'empathy', 'exhilaration', 'fatalism', 'ugliness', 'desolation', 'hopefulness', 'hopelessness', 'nostalgia', 'restlessness', 'romantic_love', 'nobility', 'strangeness', 'aspiration', 'human_spirit', 'emptiness', 'longings', 'transience', 'embrace', 'transcendence', 'cynicism', 'loneliness', 'sensuality', 'tenderness', 'heartbreak', 'anomie', 'affection', 'longing', 'modernity', 'eternal', 'same_sense', 'reverence', 'enchantment', 'terrors', 'loathing', 'selfloathing', 'wider_world', 'selfabsorption', 'playfulness', 'lust', 'selfconsciousness', 'materialism', 'helplessness', 'dread', 'piety', 'selfknowledge', 'hedonism', 'idealism', 'contentment', 'religious_fervor', 'inner_life', 'disillusionment', 'serenity', 'compulsion', 'yearning', 'alienation', 'wonderment', 'own_kind', 'foreboding', 'rootlessness', 'poignancy', 'delusion', 'ambivalence', 'selfpity', 'american_spirit', 'otherness', 'ardor', 'selfindulgence', 'strong_sense', 'torment', 'romanticism', 'ecstasy', 'passivity', 'inevitability', 'subconscious', 'adoration']",[30]
143,traveling,['landmark'],"['exterior', 'the_national_register_of_historic_places', '1892', 'historic_site', 'american_architecture', 'the_new_york_city_landmarks_preservation_commission', 'burial_ground', 'demolition', 'city_landmark', 'monument', 'entire_block', 'lighthouse', 'preservationist', 'present_site', 'built', 'redeveloped', 'grandest', 'eyesore', 'new_entrance', 'old_hotel', 'stanford_white', 'national_monument', 'columbus_circle', 'national_historic_landmark', 'tourist_attraction', 'modern_architecture', 'pavilion', 'robert_moses', 'historic_buildings', 'philip_johnsons', 'lever_house', 'facade', 'high_line', 'relic', 'landmark_designation', 'historic_district', 'new_amsterdam', 'southwest_corner', 'landmark_building', '1894', 'northeast_corner', 'landmarks', 'new_tower', 'mckim', 'designation', 'showplace', 'the_custom_house', 'olmsted', 'the_landmarks_preservation_commission', 'landmarked', 'annex', 'original_design', 'cultural_center', 'worlds_fair', 'tallest_building', 'new_wing', 'historic_landmark', 'national_landmark', '1857', 'art_deco', 'the_seagram_building', 'tower', 'public_park', 'landmarks_preservation_commission', 'new_facade', 'historic', 'present_building', 'edifice', 'skyscraper', 'greek_revival', 'vaux', 'mead__white', 'traveling', 'frank_lloyd_wrights', 'beauxarts', 'landmark', 'the_art_deco', 'historic_structures', 'historic_building', 'former_site', 'landmark_status', 'viaduct', 'prime_location', 'original_site', 'same_site', 'first_building', 'original_building', 'current_site', 'razed']",[91]
144,fashion,['jewelry'],"['bracelets', 'jeweler', 'scarfs', 'pottery', 'dolls', 'american_furniture', 'furnishings', 'knickknacks', 'embroidery', 'home_furnishings', 'fur_coats', 'flatware', 'ornaments', 'jewels', 'decorative_objects', 'consignment', 'household_goods', 'watches', 'jewelry', 'hermes', 'merchandise', 'dresses', 'needlework', 'glassware', 'scarves', 'other_items', 'art_objects', 'van_cleef__arpels', 'housewares', 'clothes', 'porcelain', 'outerwear', 'cartier', 'earrings', 'furs', 'china', 'brooches', 'rugs', 'vintage_clothing', 'personal_belongings', 'cuff_links', 'trinkets', 'original_furniture', 'hermu00e8s', 'collectibles', 'undergarments', 'flea_markets', 'cashmere_sweaters', 'fabrics', 'tableware', 'tiffany', 'costume_jewelry', 'antiques', 'garments', 'jewelers', 'gold_jewelry', 'louis_vuitton', 'picture_frames', 'fashion', 'silver', 'other_merchandise', 'handbags', 'designer_clothes', 'silverware', 'linens', 'personal_items', 'tapestries', 'carpets', 'accessories', 'clothing', 'leather_goods', 'decorations', 'knitwear', 'pawned', 'necklaces', 'semiprecious_stones', 'pendants', 'furniture', 'blouses', 'other_valuables', 'toys', 'necklace', 'porcelains', 'lingerie', 'souvenirs', 'sweaters', 'quilts', 'household_items']",[19]
145,ugliness,['degrading'],"['inhumane', 'repugnant', 'degrading', 'dishonest', 'disgusting', 'pathetic', 'heartless', 'vicious', 'scandalous', 'sinful', 'exploitative', 'despicable', 'thoughtless', 'gratuitously', 'sexist', 'vulgar', 'deceitful', 'immoral', 'idiotic', 'disrespectful', 'humiliating', 'disagreeable', 'vile', 'antisocial', 'insulting', 'narcissistic', 'homophobic', 'unnatural', 'cowardly', 'abhorrent', 'paranoid', 'patronizing', 'bigoted', 'repulsive', 'appalling', 'pathological', 'boorish', 'childish', 'manipulative', 'cruel', 'contemptible', 'mindless', 'callous', 'unsavory', 'malicious', 'condescending', 'undignified', 'odious', 'inhuman', 'demeaning', 'shameful', 'intolerant', 'hurtful', 'ugliness', 'obnoxious', 'judgmental', 'exploitive', 'hateful', 'barbaric']",[6]
146,lust,['magnetism'],"['vividness', 'sensuousness', 'monumentality', 'solidity', 'material_world', 'entropy', 'human_soul', 'inventiveness', 'fluidity', 'fine_detail', 'theatricality', 'looseness', 'weirdness', 'resonance', 'flatness', 'buoyancy', 'magnetism', 'human_heart', 'enchantment', 'everyday_world', 'gravitational_pull', 'illumination', 'physicality', 'magnetic', 'quirkiness', 'starkness', 'cosmic', 'vivid_sense', 'naturalism', 'exoticism', 'quintessence', 'very_essence', 'alchemy', 'emotional_power', 'fullness', 'intricacy', 'musicality', 'strangeness', 'luminosity', 'expressiveness', 'resonances', 'human_imagination', 'roughness', 'human_mind', 'grandiosity', 'exaltation', 'radiance', 'lyricism', 'seductiveness', 'playfulness', 'lust', 'profundity', 'acuity', 'naturalness', 'cuteness', 'marvels', 'transcendence', 'verisimilitude', 'sensuality', 'stylization', 'coolness', 'hardness', 'spacetime', 'eccentricity', 'surrealism', 'singularity', 'spontaneity', 'sublimity', 'expressivity', 'life_force', 'dynamism']",[35]
147,shame,['betray'],"['blind', 'arouses', 'insult', 'utter', 'corrupt', 'offend', 'humiliate', 'denigrate', 'shame', 'flaunt', 'terrify', 'own_sense', 'betrayed', 'cloak', 'frailties', 'imbue', 'professing', 'trusting', 'exorcise', 'sincerity', 'scorn', 'harbor', 'insults', 'profess', 'demean', 'repent', 'repress', 'rebel', 'confide', 'fools', 'banish', 'deceive', 'righteousness', 'distrust', 'cowardice', 'selfishness', 'repressed', 'sympathize', 'professes', 'feign', 'selfdelusion', 'selfpreservation', 'selfcriticism', 'misinterpret', 'loathing', 'betray', 'recoil', 'gratify', 'betrays', 'unmask', 'empathize', 'triumph', 'belittle', 'selfrighteousness', 'stupidity', 'ascribe', 'piety', 'awaken', 'ridicule', 'scruples', 'despise', 'loathe', 'idealize', 'deluded', 'compulsion', 'detest', 'confuse', 'insinuate', 'offends', 'seduce', 'subservience', 'trivialize', 'grovel', 'mock', 'subordinate', 'arouse', 'romanticize', 'betraying', 'flatter', 'wickedness', 'torment', 'transcend', 'mocks', 'passivity', 'shock', 'subvert', 'malice']",[6]
148,torment,['hellish'],"['blissful', 'savage', 'pitiable', 'sappy', 'gut', 'quiet_desperation', 'joyful', 'hauntingly', 'trashy', 'unspeakably', 'escapist', 'consoling', 'intoxicating', 'cathartic', 'hideous', 'heartbreakingly', 'sublimely', 'restorative', 'maudlin', 'young_love', 'wondrous', 'monstrous', 'hypnotic', 'otherworldly', 'lugubrious', 'tawdry', 'vacuous', 'restful', 'wretched', 'untamed', 'nightmarish', 'insufferable', 'loathsome', 'tormented', 'dickensian', 'infantile', 'sorrowful', 'single_life', 'riotous', 'darkest', 'oppressively', 'hallucination', 'abject', 'freakish', 'entrancing', 'evanescent', 'histrionic', 'dreamlike', 'spooky', 'loony', 'indescribable', 'existential', 'joyless', 'torturous', 'ghastly', 'redemptive', 'unbearably', 'carnal', 'elemental', 'morbid', 'horrid', 'haunting', 'spectral', 'aimless', 'frightful', 'contented', 'unrelieved', 'sordid', 'premonitions', 'heartbreaking', 'untidy', 'epiphanies', 'lonesome', 'hellish', 'torment', 'unforgettably', 'wondrously', 'hallucinatory', 'suffocating']",[60]
149,economics,['pricey'],"['tasteful', 'good_buy', 'buffets', 'about_24', 'ample', 'tuscan', 'salable', 'flavorful', 'crate__barrel', 'lavish', 'upscale', 'cappuccino', 'expensive', 'nondescript', 'la_carte', 'best_value', 'good_buys', 'extravagant', 'appetizing', 'fetching', 'uncrowded', 'roomy', 'about_40', 'price_range', 'cabernets', 'around_100', 'about_15', 'many_restaurants', 'trattoria', 'stylish', 'inexpensive', 'about_10', 'thrifty', 'tastier', 'excellent_food', 'desserts', 'sevruga', 'citarella', 'best_buy', 'opulent', 'fussy', 'pastas', 'chardonnays', 'priced', 'highend', 'fruity', '199', 'luxurious', 'retails', 'rieslings', 'less_than_50', 'overpriced', 'about_45', 'moderate_prices', 'cheesecake', 'tasty', 'wines', 'about_20', '295', 'healthful', 'burgundies', 'splurged', 'crate', 'california_wines', 'nutritious', 'steakhouses', 'homey', 'wide_selection', 'good_selection', 'beluga', 'attractively', 'adventuresome', 'about_25', 'enticing', 'about_30', 'skimpy', 'aperitif', 'good_wines', 'modest_prices', 'wine_list', 'splurge', 'new_york_standards', 'plush', 'around_20', 'deluxe', 'pricey', 'reasonable_prices', 'unexciting', 'cheapest', 'bountiful', 'bistros', 'economics', 'advertised', 'cru', 'inviting', 'trendy', 'about_65', 'funky', 'beaujolais', 'retail', 'cheap', 'about_12', 'drinkable', 'best_bargains', 'most_restaurants', 'sporty', 'good_quality', 'splurging', 'rustic', 'good_value', 'pricier', 'fancier', 'fancy']",[84]
150,anger,['aggressiveness'],"['arrogance', 'swagger', 'vigor', 'tendencies', 'poise', 'ferocity', 'toughness', 'selfconfidence', 'risktaking', 'work_ethic', 'athleticism', 'agility', 'trait', 'consistency', 'recklessness', 'versatility', 'athletic_ability', 'aggressiveness', 'familiarity', 'resilience', 'reflexes', 'strength', 'cohesion', 'concentration', 'tenacity', 'sloppiness', 'guile', 'professionalism', 'unfamiliarity', 'negativity', 'bravado', 'durability', 'persistence', 'stamina', 'diligence', 'competitive_spirit', 'inexperience', 'boldness', 'feistiness', 'candor', 'physical_presence', 'stubbornness', 'gamesmanship', 'mental_toughness', 'sensitivity', 'decisiveness', 'killer_instinct', 'unpredictability', 'immaturity', 'steadiness', 'nonchalance', 'cockiness', 'cohesiveness', 'fearlessness', 'skill', 'finesse', 'unselfishness', 'resourcefulness', 'inconsistency', 'vulnerability', 'resiliency', 'propensity', 'ineptitude', 'prowess', 'teamwork', 'aggressive_style', 'selfcontrol', 'competitiveness', 'intensity', 'shyness', 'willpower', 'brilliance', 'mindset', 'singlemindedness', 'invincibility', 'assertiveness', 'mobility', 'anger', 'motivation', 'own_lack', 'impatience', 'smarts', 'selfassurance', 'quickness', 'entertainment_value', 'overconfidence', 'intangibles', 'bat_speed', 'alertness', 'general_lack', 'temper', 'explosiveness', 'inner_strength', 'relentlessness', 'physical_play', 'physical_strength', 'fortitude', 'coolness']",[76]
151,politics,['senator'],"['mr_harkin', 'senator_damato', 'mr_franks', 'mr_mccain', 'congresswoman', 'gov', 'jim_florio', 'former_senator', 'democratic_opponent', 'senator_phil_gramm', 'mr_zimmer', 'mr_weicker', 'ann_richards', 'mr_damato', 'jeb_bush', 'governor_clinton', 'republican_opponent', 'governor', 'legislator', 'governor_bush', 'mr_delay', 'former_governor', 'democratic_candidate', 'nominee', 'democratic_senator', 'candidate', 'mr_weld', 'elizabeth_dole', 'mr_shays', 'senator_edward_m_kennedy', 'mrs_dole', 'politics', 'governor_dukakis', 'republican', 'mr_kennedy', 'representative', 'mr_lautenberg', 'senator_john_mccain', 'senator_dole', 'bob_dole', 'mr_lieberman', 'republican_candidate', 'senator_joseph_i_lieberman', 'mr_schumer', 'mr_kerrey', 'mr_alexander', 'democratic', 'mr_moynihan', 'republican_governor', 'republican_party', 'mr_sununu', 'democrat', 'senator', 'mr_jeffords', 'mr_helms', 'mr_gramm', 'lawmaker', 'republican_senator', 'campaign_manager', 'bob_franks', 'mr_torricelli', 'mr_specter', 'presidential_candidate', 'john_mccain', 'alfonse_m_damato', 'lieutenant_governor', 'senator_arlen_specter', 'congressman', 'mr_dodd', 'united_states_senator', 'republican_nominee', 'phil_gramm', 'mr_kean', 'mr_thurmond']",[38]
152,ship,['rower'],"['relay_team', 'florence_griffith_joyner', 'gymnast', 'coxswain', 'grecoroman', 'evelyn_ashford', 'ship', 'dan_obrien', '200meter', 'miler', 'marathoner', 'fencer', 'tim_montgomery', 'rower', 'collegiate', 'edwin_moses', 'katarina_witt', 'sumo', 'ski_team', 'featherweight', 'steeplechase', 'jenny_thompson', 'jackie_joynerkersee', 'picabo_street', 'sprinter', 'steve_lewis', 'nadia_comaneci', 'volleyball_team', 'bantamweight', 'michael_phelps', '400meter', 'swimmer', 'olympian', 'mary_lou_retton', 'dennis_mitchell', 'matt_biondi', 'janet_evans', 'hurdler', '100meter', 'judo', 'greg_louganis', 'bonnie_blair', 'olympic']",[78]
153,clothing,['woolen'],"['clothing', 'sequined', 'chenille', 'wear', 'suede', 'bangles', 'woolen', 'herringbone', 'quilted', 'bustiers', 'corduroy']",[10]
154,car,['transportation'],"['travel', 'community_development', 'facilities', 'public_works', 'public_transit', 'logistics', 'freight', 'services', 'bus_service', 'mass_transit', 'public_utilities', 'highway_construction', 'transportation_systems', 'mass_transportation', 'transit', 'housing', 'garbage_collection', 'recreation', 'lodging', 'transportation', 'air_traffic_control', 'health_services', 'other_resources', 'social_services', 'other_services', 'public_transportation', 'interstate', 'basic_services', 'fire_protection', 'transport', 'car', 'medical_services', 'sanitation', 'road_construction']",[34]
155,strength,['dependable'],"['methodical', 'agile', 'decent', 'intimidating', 'docile', 'unbelievably', 'forgiving', 'muscular', 'sturdy', 'resilient', 'uncomplicated', 'humored', 'dependable', 'industrious', 'undisciplined', 'solid', 'cohesive', 'fearless', 'tenacious', 'temperamental', 'businesslike', 'inquisitive', 'strength', 'likable', 'preternaturally', 'flashy', 'thrifty', 'uncommonly', 'unassuming', 'gutsy', 'opportunistic', 'amazingly', 'nimble', 'reliable', 'peppy', 'speedy', 'unglamorous', 'exceptionally', 'finicky', 'punctual', 'canny', 'frugal', 'excitable', 'durable', 'unselfish', 'resourceful', 'iffy', 'purposeful', 'unspectacular', 'easygoing', 'uninspired', 'understated', 'talented', 'personable', 'wholesome', 'amiable', 'classy', 'versatile', 'refined', 'ornery', 'gentlemanly', 'nonthreatening', 'unpolished', 'virile', 'mercurial', 'crafty', 'driven', 'lackadaisical', 'supple', 'erratic', 'adaptable', 'rugged', 'introverted', 'carefree', 'disciplined', 'considerate', 'sociable', 'lean', 'approachable', 'hyper', 'controlled', 'plodding']",[48]
156,technology,['scientific'],"['game_theory', 'scientific', 'behavioral', 'empirical', 'neuroscience', 'cognitive', 'internal', 'analytic', 'astrophysics', 'ecological', 'social_behavior', 'planetary', 'spatial', 'physiological', 'robotics', 'cultural', 'biology', 'mathematical', 'molecular_biology', 'psychological', 'cryptography', 'analytical', 'evolutionary', 'scientifically', 'esthetic', 'science', 'technology', 'optics', 'molecular', 'biological', 'human_genome_project', 'educational', 'researcher', 'astrophysicist', 'cosmology', 'scholarly', 'paleontologist', 'theological', 'comprehensive', 'sociological', 'leading_experts', 'many_fields', 'nuclear_physics', 'scientific_method', 'astronomer', 'practical_use', 'genetics', 'human_evolution', 'genetic', 'quantum_mechanics', 'anthropologist', 'academic', 'nanotechnology', 'scientific_research', 'scientific_inquiry', 'technological', 'mapping', 'physicist', 'genomics', 'imaging', 'biomedical', 'the_human_genome_project', 'practical_applications', 'discoveries', 'modern_science', 'historical', 'synthesis', 'new_science', 'geological', 'the_federation_of_american_scientists', 'research', 'new_research', 'particle_physics', 'artificial_intelligence', 'astronomy', 'highenergy_physics', 'the_california_institute_of_technology', 'human_intelligence', 'reproductive', 'basic_science', 'technical', 'quantum_theory', 'theoretical', 'scientific_community', 'theorist', 'scientist', 'animal_behavior']",[48]
157,breaking,['irreparable'],"['more_damage', 'mental_anguish', 'so_much_damage', 'significant_damage', 'correctable', 'unforeseen', 'disfigurement', 'economic_loss', 'even_death', 'catastrophic', 'longterm_damage', 'further_damage', 'permanent_damage', 'serious_harm', 'serious_damage', 'incalculable', 'emotional_stress', 'grievous', 'unanticipated', 'inflicting', 'collateral', 'psychological_damage', 'crippling', 'avoidable', 'bodily_injury', 'irreparable_damage', 'breaking', 'inflicts', 'other_damage', 'inflict', 'disabling', 'misjudgment', 'severe_damage', 'irreparable', 'physical_damage', 'debilitating', 'considerable_damage', 'great_damage', 'lasting_damage']",[51]
158,shape_and_size,['resemble'],"['overlaid', 'juxtaposed', 'depict', 'same_color', 'sculpted', 'reminiscent', 'adorn', 'geometric', 'miniature', 'incised', 'glow', 'abstracted', 'resembled', 'colored', 'adorning', 'resemble', 'mimic', 'intricately', 'ornamented', 'shape_and_size', 'backdrops', 'grace', 'superimposed', 'resembling', 'molded', 'cutouts', 'evoke', 'echo', 'patterned', 'silhouettes', 'camouflaged', 'populate', 'sculptured', 'embellished', 'resembles']",[73]
159,power,['power'],"['authority', 'legitimacy', 'elected_government', 'personal_power', 'autonomy', 'presidency', 'moral_authority', 'central_control', 'warlords', 'great_power', 'ballot_box', 'political_strength', 'old_order', 'enormous_power', 'considerable_influence', 'white_minority', 'control', 'new_power', 'party_apparatus', 'powers', 'influence', 'political_power', 'absolute_power', 'judiciary', 'political_opposition', 'state_power', 'central_authority', 'more_power', 'power', 'political_control', 'political_influence', 'much_power', 'communist_system', 'greater_power', 'pri', 'full_control', 'prerogatives', 'national_government', 'real_power', 'iron_grip', 'tremendous_power', 'clout', 'political_muscle', 'popular_support', 'so_much_power', 'reformers', 'grip', 'political_system', 'patronage', 'power_base', 'central_government', 'own_power', 'executive_power', 'considerable_power', 'such_power', 'will', 'independence', 'political_clout', 'hardliners']",[0]
160,white_collar_job,['physician'],"['nurse', 'psychologist', 'oncologist', 'sloankettering', 'cardiologist', 'obstetrician', 'personal_physician', 'surgeon', 'practitioner', 'medical_director', 'physical_therapist', 'mayo_clinic', 'dr_cooper', 'medical_staff', 'family_physician', 'orthopedist', 'internist', 'patient', 'pathologist', 'psychiatric', 'palliative_care', 'medical_team', 'physicians', 'dermatologist', 'pediatric', 'chiropractor', 'medical_practice', 'veterinarian', 'other_doctors', 'anesthesiologist', 'medical', 'neurosurgeon', 'dentist', 'neurologist', 'bone_marrow_transplant', 'physician', 'pharmacist', 'white_collar_job', 'medical_doctor', 'cardiology', 'ophthalmologist', 'neuropsychologist', 'nutritionist', 'anesthesia', 'the_mayo_clinic', 'massachusetts_general_hospital', 'pain_management', 'therapist', 'gastroenterologist', 'endocrinologist', 'obstetrics', 'family_doctor', 'the_cleveland_clinic', 'attending_physician', 'radiologist', 'urologist', 'doctor', 'cancer_patient', 'medical_history', 'pediatrician', 'gynecologist', 'psychiatrist', 'clinician']",[42]
