,categories,seedwords,words,rseeds
24,nervousness,"['sorrow', 'feel', 'worry', 'paranoid', 'stressful']","['nervousness', 'miserable', 'guilt', 'trust', 'angry', 'depressed', 'overwhelming', 'paranoid', 'stress', 'though', 'forget', 'knowing', 'anymore', 'sad', 'scared', 'understand', 'unhappy', 'worrying', 'feeling', 'sick', 'stressed', 'stressful', 'afraid', 'honestly', 'worse', 'regret', 'lonely', 'sorrow', 'hurt', 'guilty', 'worry', 'problems', 'depress', 'feel', 'anxiety', 'sadness', 'terrible', 'upset', 'fear', 'care', 'horrible', 'happy', 'emotional', 'bad', 'worried']","[24, 31, 46, 6, 15]"
25,government,"['policy', 'tyranny', 'campaign', 'administrator', 'safeguard']","['institution', 'oversee', 'limitation', 'government', 'the_information_alliance', 'negotiations', 'affairs', 'order', 'law_enforcement', 'funding', 'expansion', 'convenience', 'superiors', 'yagya', 'testimony', 'equality', 'traditions', 'discretion', 'parliament', 'senate', 'obligations', 'candidate', 'imperative', 'division', 'merit', 'obtaining', 'donation', 'implemented', 'basis', 'cabal', 'authorized', 'communications', 'policy', 'purposes', 'general_public', 'governments', 'limitations', 'development', 'ruling', 'warfare', 'ownership', 'debtor', 'empire', 'participation', 'terminate', 'disposal', 'necessity', 'safeguard', 'accordance', 'objectives', 'rewards', 'partnership', 'tyranny', 'negotiation', 'implement', 'leadership', 'execution', 'association', 'profession', 'corporation', 'involvement', 'campaign', 'creditor', 'termination', 'terminated', 'counsel', 'govern', 'administration', 'governing', 'opposition', 'assassination', 'council', 'commission', 'higher_ups', 'associates', 'operations', 'employ', 'compensation', 'buyer', 'investigations', 'employed', 'obligation', 'congress', 'employment', 'facilitate', 'protocol', 'democracy', 'liability', 'administrator', 'investment', 'evaluation', 'employing', 'state', 'contribution', 'organization', 'constitution', 'contractor', 'investors', 'principles', 'ethics', 'expressly', 'undertake', 'resource', 'elections', 'legitimacy_kingdom', 'organisation', 'oceania', 'conduct', 'thereby', 'personnel', 'furthermore', 'discipline', 'jurisdiction']","[14, 56, 59, 37, 8]"
26,weakness,"['cowardly', 'desperation', 'sickly', 'withered', 'weakness']","['aggression', 'fearful', 'yearning', 'ferocity', 'loathing', 'betrayal', 'blood_lust', 'potent', 'evilness', 'sickly', 'empathy', 'hopelessness', 'insecurity', 'inhuman', 'pride', 'resentment', 'sickened', 'hostility', 'revulsion', 'anguish', 'desire', 'bloodlust', 'tenderness', 'pure_evil', 'wildness', 'cruelty', 'helplessness', 'menace', 'cowardly', 'weariness', 'certainty', 'unhappiness', 'grief', 'innocence', 'purity', 'emotion', 'brutality', 'animosity', 'tainted', 'compassion', 'malice', 'defiance', 'despair', 'arrogance', 'wretched', 'sickening', 'uncertainty', 'weak', 'raw_emotion', 'sorrow', 'whole_being', 'wickedness', 'desperation', 'fierceness', 'longing', 'withered', 'bitterness', 'vulnerability', 'fear', 'devastation', 'gentleness', 'remorse', 'weakness', 'hatred', 'allure', 'abandonment', 'cowardice']","[40, 56, 4, 50, 13]"
27,horror,"['panicked', 'frightening', 'shudder', 'violently', 'desperation']","['wavered', 'fearful', 'dread', 'shuddering', 'unease', 'yearning', 'mere_thought', 'hysteria', 'panicked', 'intensity', 'terrified', 'harshness', 'inhuman', 'coldness', 'terrifying', 'unsettling', 'unbearable', 'stirring', 'sickened', 'overwhelming', 'revulsion', 'skin_crawl', 'anguish', 'hostility', 'terror', 'frightening', 'bloodlust', 'distorted', 'overwhelmed', 'intensified', 'wildness', 'alarmed', 'aroused', 'petrified', 'helplessness', 'calmness', 'pure_fear', 'frantic', 'urgency', 'frightened', 'familiarity', 'agitation', 'shuddered', 'horror', 'anxiousness', 'violently', 'despair', 'tangible', 'sickening', 'uncertainty', 'panic', 'shudder', 'tremor', 'cringed', 'shivered', 'desperation', 'longing', 'uneasiness', 'pained', 'fear', 'vulnerability', 'horrified', 'melancholy', 'tremble', 'trepidation', 'apprehension', 'rage', 'fright', 'recoil', 'elation', 'unnerved']","[39, 4, 6, 48, 63]"
28,swearing_terms,"['disrespectful', 'damn', 'nasty', 'bitch', 'shit']","['stupid', 'bitch', 'nigga', 'sht', 'shit', 'disrespectful', 'nasty', 'fuck', 'fuckin', 'btch', 'swearing_terms', 'dumbass', 'ratchet', 'damn', 'fucking', 'whore', 'dumb_ass', 'fucker', 'motherfucker', 'tramp']","[8, 12, 2, 10, 16]"
29,leisure,"['weekend', 'spa', 'carnival', 'surfing', 'clubbing']","['lake_house', 'sightseeing', 'sleepover', 'friday_night', 'spa', 'road_trip', 'friday', 'saturday', 'a_weekend', 'movie_marathon', 'partying', 'photo_shoot', 'cruise', 'ice_skating', 'beach_party', 'amusement_park', 'cinema', 'big_party', 'band_practice', 'movie_night', 'bowling', 'rave', 'shopping', 'shopping_spree', 'surfing', 'shopping_trip', 'party', 'house_party', 'the_weekend', 'sunday_night', 'friday_nights', 'this_weekend', 'hangout', 'theme_park', 'camping', 'disneyland', 'saturday_night', 'weekend', 'rehearsals', 'carnival', 'clubbing', 'halloween_party', 'pool_party', 'little_party', 'leisure', 'gig', 'water_park']","[43, 35, 21, 44, 38]"
30,suffering,"['soreness', 'abandonment', 'ache', 'longing', 'indescribable']","['intense_pain', 'such_pain', 'entire_being', 'heartache', 'insecurity', 'turmoil', 'pain', 'unbearable', 'restlessness', 'bliss', 'pure_bliss', 'feeling', 'burning', 'heaviness', 'weariness', 'unbearable_pain', 'horrible_feeling', 'only_pain', 'familiarity', 'torment', 'dull_ache', 'homesickness', 'soreness', 'warm_feeling', 'cold_feeling', 'sadness', 'pangs', 'twinge', 'sensation', 'exhilaration', 'apprehension', 'yearning', 'selfloathing', 'mere_thought', 'guilt', 'sinking_feeling', 'betrayal', 'numbness', 'simple_touch', 'intensity', 'numb_feeling', 'coldness', 'burning_feeling', 'resentment', 'anguish', 'tenderness', 'helplessness', 'grief', 'suffering', 'intense_feeling', 'overwhelming_feeling', 'despair', 'nostalgia', 'deep_pain', 'uncertainty', 'sorrow', 'fatigue', 'tremor', 'uneasiness', 'nearness', 'vulnerability', 'empty_feeling', 'gentleness', 'melancholy', 'heavy_feeling', 'lonliness', 'trepidation', 'only_feeling', 'ached', 'indescribable', 'sensations', 'dread', 'unease', 'pains', 'familiar_feeling', 'hopelessness', 'throbbing', 'dull_pain', 'overwhelming', 'desire', 'intensified', 'aching', 'emptiness', 'sudden_feeling', 'hunger', 'burning_sensation', 'deep_sadness', 'nausea', 'whole_being', 'emotional_pain', 'uncomfortable_feeling', 'throb', 'anxiety', 'new_feeling', 'throbbed', 'loneliness', 'so_many_emotions', 'abandonment', 'numbed', 'immense_pain', 'agonizing_pain', 'excruciating_pain', 'odd_sensation', 'tremors', 'strange_sensation', 'physical_pain', 'excruciating', 'terrible_pain', 'extreme_pain', 'arousal', 'ache', 'wildness', 'overwhelming_sense', 'unhappiness', 'euphoria', 'aching_pain', 'hollowness', 'regret', 'longing', 'very_core', 'aches', 'tingling', 'elation']","[83, 94, 55, 120, 28]"
31,royalty,"['nobility', 'royalty', 'tyrant', 'tyrant', 'royal']","['descendants', 'heir', 'emperor', 'hierarchy', 'rules', 'elite', 'honourable', 'new_king', 'revered', 'aristocrats', 'citizen', 'lineage', 'bloodline', 'nobleman', 'peasants', 'wealth', 'birthright', 'pureblood', 'descendant', 'lords', 'seelie', 'equal', 'equality', 'other_kingdoms', 'princes', 'fey', 'future_queen', 'heirs', 'royals', 'entire_kingdom', 'honorable', 'kingdom', 'king', 'enslaved', 'society', 'own_right', 'seer', 'empress', 'pure_blood', 'princesses', 'monarch', 'ruling', 'sidhe', 'next_king', 'crowned', 'empire', 'bloodlines', 'royal_blood', 'heiress', 'queen', 'dictator', 'heritage', 'offspring', 'lower_class', 'unworthy', 'queens', 'befitting', 'nobles', 'covenant', 'kings', 'royal', 'riches', 'royalty', 'nobility', 'fae', 'monarchy', 'decreed', 'faerie', 'commoner', 'maidens', 'legendary', 'noble', 'democracy', 'commoners', 'greatness', 'disgraced', 'rulers', 'tyrant', 'supernatural_world', 'slavery', 'priests', 'vampire_world', 'chastity', 'nephilim', 'descendent', 'successor', 'royal_family']","[90, 14, 19, 19, 8]"
32,wealthy,"['fabulously', 'prestigious', 'jewelry', 'gamble', 'prestige']","['purchased', 'handmedowns', 'latest_fashion', 'cosmetics', 'footwear', 'jewels', 'purchase', 'goodwill', 'wealthy', 'wealth', 'finest', 'band_merch', 'accessories', 'dresses', 'gowns', 'trinkets', 'collections', 'brands', 'antiques', 'budget', 'money', 'decoration', 'sale', 'expensive_clothes', 'jewelry', 'pretty_dresses', 'clothing', 'designer', 'gamble', 'assets', 'new_wardrobe', 'advertised', 'designers', 'gems', 'designs', 'designer_clothes', 'fabrics', 'fancy_dresses', 'expensive', 'accesories', 'advertising', 'jewlery', 'goods', 'decor', 'luxuries', 'riches', 'fashion', 'earnings', 'extras', 'fabulously', 'custom', 'tailor', 'beauty_products', 'jewelries', 'jewelery', 'cheapest', 'stocks', 'necklaces', 'medals', 'souvenirs', 'handbags', 'expensive_things', 'donations', 'products', 'beautiful_dresses', 'prestige', 'pearls', 'vintage', 'sentimental_value', 'selection', 'jewellery', 'wigs', 'currency', 'new_dresses', 'merchandise', 'accessory', 'fortune', 'black_market', 'prestigious']","[61, 56, 23, 69, 72]"
33,tourism,"['wildlife', 'bazaar', 'bazaar', 'travel', 'exhibit']","['towns', 'markets', 'region', 'small_village', 'large_city', 'islands', 'other_places', 'mountains', 'continent', 'wilderness', 'country_side', 'attractions', 'exhibit', 'journeys', 'travelling', 'swamps', 'city', 'areas', 'caves', 'country', 'bazaar', 'globe', 'sail', 'venture', 'transport', 'reside', 'tourism', 'capital_city', 'journey', 'mainland', 'wildlife', 'forests', 'plains', 'countryside', 'south', 'villages', 'traveling', 'travel', 'small_towns', 'manhattan', 'landmarks', 'explore', 'routes', 'farmland', 'residents', 'other_cities', 'south_america', 'borders', 'farms', 'civilization', 'cities']","[21, 20, 20, 45, 42]"
34,furniture,"['shelve', 'sectional', 'sprawl', 'furniture', 'crib']","['cardboard_box', 'rug', 'rugs', 'king_size_bed', 'double_bed', 'twin_bed', 'bedroom', 'white_sheets', 'cots', 'cot', 'crib', 'boxes', 'single_bed', 'cardboard_boxes', 'bedding', 'blankets', 'little_bed', 'spare_bedroom', 'big_bed', 'huge_bed', 'small_bed', 'furnitures', 'old_room', 'cribs', 'toys', 'large_bed', 'shelve', 'attic', 'cushions', 'sleeping_bags', 'picture_frames', 'mattresses', 'quilts', 'beds', 'playpen', 'queen_size_bed', 'sofas', 'new_room', 'changing_table', 'other_furniture', 'king_sized_bed', 'dressers', 'bassinet', 'small_dresser', 'new_bed', 'sectional', 'queen_bed', 'old_couch', 'throw_pillows', 'big_box', 'decorations', 'few_boxes', 'dresser', 'sprawl', 'pillows', 'ornaments', 'stuffed_animals', 'furniture', 'living_room_floor', 'loft']","[26, 23, 24, 0, 31]"
35,school,"['university', 'journalism', 'assessment', 'performing', 'textbook']","['oxford', 'essay', 'intern', 'colleges', 'senior_class', 'performances', 'assignments', 'production', 'study', 'tutors', 'directors', 'modeling', 'boot_camp', 'art', 'seminar', 'harvard', 'final_year', 'schooling', 'subjects', 'electives', 'presentations', 'school_play', 'syllabus', 'first_job', 'assessment', 'orientation', 'attending', 'yearbook', 'scripts', 'universities', 'presentation', 'new_project', 'music_teacher', 'collage', 'journalism', 'applications', 'major', 'education', 'revision', 'extra_classes', 'transfer', 'engineering', 'first_term', 'photography', 'resume', 'assignment', 'scholarships', 'teaching', 'examinations', 'psychology', 'studying', 'nyu', 'uni', 'lessons', 'majors', 'showcase', 'gcse', 'finals', 'program', 'journalist', 'creative_writing', 'art_school', 'the_year', 'convention', 'internship', 'conference', 'semester', 'extra_credit', 'elective', 'project', 'literature', 'art_classes', 'ucla', 'degree', 'application', 'community_college', 'projects', 'college_classes', 'quizzes', 'recital', 'portfolio', 'committee', 'calculus', 'professors', 'research_paper', 'exam', 'essays', 'reviewing', 'geography', 'tutor', 'textbook', 'student_council', 'stanford', 'local_high_school', 'auditions', 'mathematics', 'research', 'this_year', 'majoring', 'courses', 'julliard', 'new_class', 'medical_school', 'final_exam', 'academics', 'studies', 'exams', 'first_semester', 'scholarship', 'school', 'university', 'performing', 'student', 'entrance_exam', 'department', 'dance_classes', 'classes', 'college', 'quiz', 'final_exams', 'arts', 'other_subjects', 'work', 'curriculum', 'first_assignment', 'coursework']","[22, 24, 76, 23, 89]"
36,magic,"['portal', 'elemental', 'element', 'regenerate', 'invisible']","['vessel', 'own_magic', 'teleport', 'other_world', 'mortal_world', 'summon', 'dark_magic', 'spell', 'dimensions', 'portals', 'mutation', 'own_power', 'magic', 'illusions', 'harness', 'portal', 'dimension', 'realm', 'magical_power', 'powers', 'dragon', 'great_power', 'human', 'new_form', 'orb', 'spirit', 'regenerate', 'demon', 'beings', 'fae', 'sphere', 'creatures', 'avatar', 'teleportation', 'power', 'other_elements', 'sorcerer', 'force_field', 'element', 'special_ability', 'elements', 'guardian', 'mage', 'magick', 'orbit', 'physical_form', 'invisibility', 'black_magic', 'human_body', 'elemental', 'human_world', 'magics', 'invisible', 'immortal', 'spirit_world', 'magic_power']","[50, 46, 54, 33, 26]"
37,beach,"['lake', 'sand', 'splash', 'lakeside', 'dune']","['sand', 'waterfall', 'small_lake', 'surface', 'small_waves', 'splash', 'float', 'deep_water', 'golden_sand', 'jetty', 'snow', 'splashing', 'ravine', 'beach', 'pier', 'canoe', 'clear_water', 'dunes', 'soft_grass', 'cool_water', 'lagoon', 'brook', 'meadow', 'green_grass', 'jagged_rocks', 'tall_grass', 'ocean_floor', 'dune', 'riverbank', 'river', 'lake', 'long_grass', 'pebbles', 'pond', 'waters_edge', 'puddles', 'wet_sand', 'cliffs', 'small_pond', 'dock', 'pool', 'ocean', 'shallow_end', 'icy_water', 'u2019s_edge', 'reef', 'small_river', 'sandy_beach', 'shore', 'little_cave', 'mud', 'murky_water', 'shallow_water', 'deck', 'soft_sand', 'sand_dunes', 'white_sand', 'sea', 'creek', 'rocks', 'palm_tree', 'shoreline', 'shallows', 'deep_end', 'dry_sand', 'lakeside', 'warm_sand', 'mulch', 'freezing_water', 'raft', 'river_bank', 'stream', 'small_waterfall', 'water', 'dark_water', 'shore_line', 'fountain', 'small_stream', 'ocean_water', 'grass', 'hot_sand', 'big_rock', 'crystal_clear_water', 'falls']","[6, 30, 53, 52, 35]"
38,journalism,"['showbiz', 'analysis', 'booklet', 'edition', 'administration']","['thesis', 'programming', 'application', 'evaluation', 'manuscript', 'composition', 'communications', 'requirements', 'resume', 'placement', 'verification', 'production', 'transcript', 'edition', 'booklet', 'requirement', 'participant', 'directors', 'database', 'graphs', 'documentation', 'other_information', 'examinations', 'narrative', 'compiled', 'portfolio', 'government', 'editors', 'guidelines', 'administration', 'showbiz', 'document', 'manuscripts', 'handbook', 'analysis', 'scriptures', 'lists', 'survey', 'program', 'development', 'software', 'blueprint', 'specified', 'reviewing', 'site', 'archives', 'recommendation', 'prompt', 'premise', 'biography', 'entitled', 'statistics', 'participation', 'pertaining', 'contracts', 'personnel', 'accordance', 'objectives', 'journalism', 'reviewed', 'applications', 'manual', 'publishers', 'findings', 'marketing', 'stats', 'basic_information', 'advertisement', 'cited', 'deduction']","[51, 67, 40, 19, 56]"
39,morning,"['wake', 'groggy', 'pancake', 'morning', 'showered']","['early', 'pounding_headache', 'showered', 'shower', 'groggy', 'a_few_hours_later', 'awake', 'wake', 'saturday_morning', 'sleeping', 'sleep', 'woke', 'five_in_the_morning', 'breakfast', 'bed', 'sleepy', 'one_morning', 'asleep', '6am', 'nap', 'long_nap', 'next_morning', 'the_next_morning', 'hangover', 'pancake', 'waking', 'morning', 'mornings', 'waken', 'awoke', 'wakes', 'woken']","[21, 10, 15, 7, 2]"
40,banking,"['investment', '300000', 'account', 'cheque', 'monetary']","['agency', 'account', 'publishing', 'accounts', 'shipping', 'investment', 'donation', 'monthly', 'publisher', 'prototype', 'credit', 'article', 'amazon', 'application', 'manuscript', 'resume', 'requirements', 'prompts', 'local_newspaper', 'corporation', 'works', 'profit', 'status', 'payment', 'database', 'sites', 'documentation', 'other_information', 'bank_account', 'websites', 'payments', 'companies', 'sources', 'editor', 'document', 'inheritance', 'currency', 'blog', 'profits', 'info', 'cheque', 'software', 'services', '300000', 'ownership', 'recommendation', 'funding', 'deposit', 'entries', 'publishing_company', 'monetary', 'biography', 'seller', 'kohl', 'anonymously', 'important_information', 'profiles', 'entitled', 'contracts', 'buyer', 'own_account', 'verified', 'applications', 'new_account', 'publishers', 'website', 'wattpad', 'findings', 'partnership', 'employment', 'banking', 'tax', 'advertisement']","[51, 17, 39, 60, 19]"
41,social_media,"['profile', 'hashtag', 'interaction', 'online', 'following']","['account', 'accounts', 'tumblr', 'interactions', 'statuses', 'youtube', 'social_media', 'link', 'homepage', 'followers', 'sites', 'interaction', 'twitter_page', 'home_page', 'posted', 'links', 'instagram', 'profile_picture', 'bio', 'online', 'twitters', 'twitter_account', 'profile', 'timeline', 'blog', 'youtube_account', 'edits', 'site', 'trend', 'following', 'username', 'profile_page', 'social_medias', 'hashtag', 'profiles', 'twitter', 'web_page', 'verified', 'facebook_page', 'facebook', 'instagram_account', 'usernames', 'website', 'social_media_sites', 'app', 'trends', 'posts', 'google']","[43, 49, 25, 41, 36]"
